,Type,Reynolds,Toil,Tcool,Time,cx,cy,major,minor,angle,AR
1577,Macro,2000,32,6,10,42.0,227.0,4.0,4.0,90.0,1.0
1578,Macro,2000,32,6,10,392.0,227.0,6.0,4.0,90.0,1.5
1579,Macro,2000,32,6,10,371.5518798828125,215.47671508789062,9.824496269226074,8.844255447387695,76.06608581542969,1.1108336171054298
1580,Macro,2000,32,6,10,371.5,214.0,9.0,6.0,90.0,1.5
1581,Macro,2000,32,6,10,219.4558868408203,214.4872589111328,10.266417503356934,7.994243144989014,87.42989349365234,1.2842263260146365
1582,Macro,2000,32,6,10,220.5,214.5,7.0,7.0,90.0,1.0
1583,Macro,2000,32,6,10,142.0,212.0,4.0,4.0,90.0,1.0
1584,Macro,2000,32,6,10,54.9827995300293,213.37875366210938,9.65641975402832,5.70253849029541,151.4573211669922,1.6933545947057844
1585,Macro,2000,32,6,10,55.0,213.5,7.0,6.0,90.0,1.1666666666666667
1586,Macro,2000,32,6,10,409.0,204.0,4.0,2.0,90.0,2.0
1587,Macro,2000,32,6,10,158.6177520751953,201.91297912597656,12.972774505615234,7.200141429901123,150.39317321777344,1.8017388452595138
1588,Macro,2000,32,6,10,159.0,202.0,10.0,8.0,90.0,1.25
1589,Macro,2000,32,6,10,326.2418518066406,198.52413940429688,9.102737426757812,5.949645042419434,169.3226776123047,1.5299631090355212
1590,Macro,2000,32,6,10,326.5,198.0,6.0,5.0,90.0,1.2
1591,Macro,2000,32,6,10,253.0,197.0,4.0,4.0,90.0,1.0
1592,Macro,2000,32,6,10,4.0,195.0,4.0,4.0,90.0,1.0
1593,Macro,2000,32,6,10,84.5,193.5,5.0,5.0,90.0,1.0
1594,Macro,2000,32,6,10,49.0,191.0,4.0,4.0,90.0,1.0
1595,Macro,2000,32,6,10,361.7272644042969,190.27272033691406,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
1596,Macro,2000,32,6,10,361.5,190.5,5.0,5.0,90.0,1.0
1597,Macro,2000,32,6,10,390.10369873046875,188.10369873046875,10.003029823303223,7.454678535461426,45.0,1.3418458992858584
1598,Macro,2000,32,6,10,390.5,188.5,7.0,7.0,90.0,1.0
1599,Macro,2000,32,6,10,274.7104797363281,183.50875854492188,12.502237319946289,5.478835105895996,173.7542724609375,2.281915238969708
1600,Macro,2000,32,6,10,274.5,184.5,7.0,5.0,90.0,1.4
1601,Macro,2000,32,6,10,7.758143424987793,183.47586059570312,9.102737426757812,5.949645042419434,169.3226776123047,1.5299631090355212
1602,Macro,2000,32,6,10,7.5,184.0,6.0,5.0,90.0,1.2
1603,Macro,2000,32,6,10,59.293575286865234,187.1036834716797,21.49254035949707,6.191384792327881,165.0040740966797,3.4713623979775536
1604,Macro,2000,32,6,10,59.000003814697266,185.0,13.581995010375977,6.790997505187988,75.96376037597656,2.0
1605,Macro,2000,32,6,10,154.5,178.0,8.73733139038086,5.214605331420898,161.408203125,1.675549890177417
1606,Macro,2000,32,6,10,154.5,178.0,6.0,5.0,90.0,1.2
1607,Macro,2000,32,6,10,351.0,175.0,6.0,6.0,90.0,1.0
1608,Macro,2000,32,6,10,292.5,174.5,5.0,5.0,90.0,1.0
1609,Macro,2000,32,6,10,102.80935668945312,169.48953247070312,17.264137268066406,9.00901985168457,63.00189971923828,1.916316930397066
1610,Macro,2000,32,6,10,102.5,169.5,15.0,11.0,90.0,1.3636363636363635
1611,Macro,2000,32,6,10,338.5,165.0,5.0,4.0,90.0,1.25
1612,Macro,2000,32,6,10,32.0,162.0,4.0,4.0,90.0,1.0
1613,Macro,2000,32,6,10,407.0,155.0,4.0,4.0,90.0,1.0
1614,Macro,2000,32,6,10,34.0,155.0,4.0,4.0,90.0,1.0
1615,Macro,2000,32,6,10,210.6563262939453,156.8560333251953,13.82292652130127,7.354251861572266,4.432435989379883,1.8795829652679403
1616,Macro,2000,32,6,10,210.5,157.0,12.0,7.0,90.0,1.7142857142857142
1617,Macro,2000,32,6,10,238.5,152.0,5.0,4.0,90.0,1.25
1618,Macro,2000,32,6,10,372.4209289550781,143.53823852539062,10.581893920898438,5.10950231552124,167.19395446777344,2.0710224337806054
1619,Macro,2000,32,6,10,372.5,143.5,7.0,5.0,90.0,1.4
1620,Macro,2000,32,6,10,288.38018798828125,142.6373748779297,11.830225944519043,7.357588768005371,81.84558868408203,1.6078944226895404
1621,Macro,2000,32,6,10,286.5,142.5,7.0,7.0,90.0,1.0
1622,Macro,2000,32,6,10,217.01719665527344,141.37875366210938,9.65641975402832,5.70253849029541,28.542680740356445,1.6933545947057844
1623,Macro,2000,32,6,10,217.0,141.5,7.0,6.0,90.0,1.1666666666666667
1624,Macro,2000,32,6,10,173.02706909179688,139.7340850830078,10.735568046569824,7.19595193862915,99.45526885986328,1.491889903952719
1625,Macro,2000,32,6,10,172.5,140.0,7.0,6.0,90.0,1.1666666666666667
1626,Macro,2000,32,6,10,86.53823852539062,133.42091369628906,10.581893920898438,5.10950231552124,102.80604553222656,2.0710224337806054
1627,Macro,2000,32,6,10,86.5,133.5,7.0,5.0,90.0,1.4
1628,Macro,2000,32,6,10,274.0,131.0,4.0,4.0,90.0,1.0
1629,Macro,2000,32,6,10,402.0,128.0,4.0,4.0,90.0,1.0
1630,Macro,2000,32,6,10,252.31797790527344,125.5025863647461,16.355134963989258,6.259005546569824,170.9204559326172,2.613056473955755
1631,Macro,2000,32,6,10,252.0,127.5,9.0,6.0,90.0,1.5
1632,Macro,2000,32,6,10,373.0,120.0,4.0,4.0,90.0,1.0
1633,Macro,2000,32,6,10,351.5963439941406,122.25948333740234,10.452125549316406,6.97470760345459,164.28753662109375,1.4985754448171336
1634,Macro,2000,32,6,10,352.0,121.5,7.0,6.0,90.0,1.1666666666666667
1635,Macro,2000,32,6,10,207.38414001464844,119.11551666259766,9.279863357543945,6.358363628387451,130.108154296875,1.4594735217899795
1636,Macro,2000,32,6,10,207.5,119.0,7.0,6.0,90.0,1.1666666666666667
1637,Macro,2000,32,6,10,341.5,114.0,8.73733139038086,5.214605331420898,18.591798782348633,1.675549890177417
1638,Macro,2000,32,6,10,341.5,114.0,6.0,5.0,90.0,1.2
1639,Macro,2000,32,6,10,1.0,113.0,4.0,2.0,90.0,2.0
1640,Macro,2000,32,6,10,266.50970458984375,109.4699935913086,14.917390823364258,8.387017250061035,119.60293579101562,1.778628847252663
1641,Macro,2000,32,6,10,266.0,110.0,12.0,10.0,90.0,1.2
1642,Macro,2000,32,6,10,287.0,102.0,4.0,4.0,90.0,1.0
1643,Macro,2000,32,6,10,364.2252502441406,104.29429626464844,13.874465942382812,7.145386695861816,34.137123107910156,1.9417375899918865
1644,Macro,2000,32,6,10,364.5,104.0,10.0,9.0,90.0,1.1111111111111112
1645,Macro,2000,32,6,10,318.64447021484375,96.86699676513672,10.150754928588867,6.4152913093566895,166.55020141601562,1.5822749800595979
1646,Macro,2000,32,6,10,318.5,97.0,8.0,5.0,90.0,1.6
1647,Macro,2000,32,6,10,171.5,95.0,5.0,4.0,90.0,1.25
1648,Macro,2000,32,6,10,217.93325805664062,94.8857650756836,12.68045425415039,7.829295635223389,165.1295928955078,1.619616226663101
1649,Macro,2000,32,6,10,217.5,96.0,8.0,7.0,90.0,1.1428571428571428
1650,Macro,2000,32,6,10,6.0,94.0,4.0,4.0,90.0,1.0
1651,Macro,2000,32,6,10,149.0,93.0,4.0,4.0,90.0,1.0
1652,Macro,2000,32,6,10,291.0,90.0,4.0,4.0,90.0,1.0
1653,Macro,2000,32,6,10,306.3280334472656,85.5908203125,9.464786529541016,6.654659748077393,50.882835388183594,1.4222795586619588
1654,Macro,2000,32,6,10,306.0,85.5,7.0,6.0,90.0,1.1666666666666667
1655,Macro,2000,32,6,10,91.0,84.0,4.0,4.0,90.0,1.0
1656,Macro,2000,32,6,10,338.0,83.0,4.0,4.0,90.0,1.0
1657,Macro,2000,32,6,10,354.9600524902344,80.04034423828125,12.6013822555542,7.7058258056640625,63.01534652709961,1.635305880687275
1658,Macro,2000,32,6,10,355.5,80.0,9.0,8.0,90.0,1.125
1659,Macro,2000,32,6,10,153.77403259277344,80.77652740478516,16.102535247802734,6.478025436401367,124.18572998046875,2.485716582296706
1660,Macro,2000,32,6,10,153.66893005371094,80.76351928710938,14.763450622558594,6.974858283996582,35.53767776489258,2.1166667509836716
1661,Macro,2000,32,6,10,123.2237777709961,78.0,9.9472074508667,6.478749752044678,90.0,1.5353591096379953
1662,Macro,2000,32,6,10,122.0,78.0,6.0,6.0,90.0,1.0
1663,Macro,2000,32,6,10,305.0,76.0,4.0,4.0,90.0,1.0
1664,Macro,2000,32,6,10,77.5,75.5,7.0,5.0,90.0,1.4
1665,Macro,2000,32,6,10,399.0,71.5,5.0,4.0,90.0,1.25
1666,Macro,2000,32,6,10,230.0,72.0,6.0,4.0,90.0,1.5
1667,Macro,2000,32,6,10,261.3480529785156,69.79340362548828,13.450331687927246,8.334274291992188,123.83343505859375,1.6138575737602872
1668,Macro,2000,32,6,10,262.0,70.0,10.0,10.0,90.0,1.0
1669,Macro,2000,32,6,10,94.0,67.0,6.0,4.0,90.0,1.5
1670,Macro,2000,32,6,10,348.427490234375,60.84830093383789,12.16973876953125,6.928332805633545,126.8289566040039,1.7565176372064328
1671,Macro,2000,32,6,10,348.5,61.0,9.0,8.0,90.0,1.125
1672,Macro,2000,32,6,10,168.95843505859375,55.87112045288086,11.462575912475586,5.345938205718994,110.7886962890625,2.1441654339014087
1673,Macro,2000,32,6,10,169.0,56.0,8.0,6.0,90.0,1.3333333333333333
1674,Macro,2000,32,6,10,365.5,54.5,5.0,5.0,90.0,1.0
1675,Macro,2000,32,6,10,404.0,49.5,5.0,4.0,90.0,1.25
1676,Macro,2000,32,6,10,250.0,45.0,6.0,4.0,90.0,1.5
1677,Macro,2000,32,6,10,232.27272033691406,42.272727966308594,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
1678,Macro,2000,32,6,10,232.5,42.5,5.0,5.0,90.0,1.0
1679,Macro,2000,32,6,10,190.0,42.0,4.0,4.0,90.0,1.0
1680,Macro,2000,32,6,10,377.0,40.0,4.0,4.0,90.0,1.0
1681,Macro,2000,32,6,10,60.0,37.5,8.258329391479492,7.538788795471191,0.0,1.095445119306241
1682,Macro,2000,32,6,10,59.5,37.5,7.0,5.0,90.0,1.4
1683,Macro,2000,32,6,10,350.2727355957031,35.727272033691406,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
1684,Macro,2000,32,6,10,350.5,35.5,5.0,5.0,90.0,1.0
1685,Macro,2000,32,6,10,75.0,35.0,4.0,4.0,90.0,1.0
1686,Macro,2000,32,6,10,134.0,34.0,4.0,4.0,90.0,1.0
1687,Macro,2000,32,6,10,302.2002868652344,36.689727783203125,14.181182861328125,8.64224910736084,148.571044921875,1.6409134572676949
1688,Macro,2000,32,6,10,302.5,36.0,10.0,9.0,90.0,1.1111111111111112
1689,Macro,2000,32,6,10,151.0,31.0,4.0,4.0,90.0,1.0
1690,Macro,2000,32,6,10,171.0,30.0,6.0,4.0,90.0,1.5
1691,Macro,2000,32,6,10,27.591310501098633,15.946243286132812,11.222238540649414,9.265569686889648,106.25785064697266,1.2111763140185932
1692,Macro,2000,32,6,10,28.0,16.0,8.0,8.0,90.0,1.0
1693,Macro,2000,32,6,10,280.0,12.0,4.0,4.0,90.0,1.0
1694,Macro,2000,32,6,10,386.5,9.5,7.071067810058594,5.773502826690674,135.0,1.224744842484415
1695,Macro,2000,32,6,10,386.5,9.5,5.0,5.0,90.0,1.0
1696,Macro,2000,32,6,10,193.76593017578125,10.077345848083496,14.148031234741211,7.783732891082764,50.532901763916016,1.8176408970751738
1697,Macro,2000,32,6,10,194.0,10.0,10.0,10.0,90.0,1.0
1698,Macro,2000,32,6,10,55.727272033691406,5.2727274894714355,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
1699,Macro,2000,32,6,10,55.5,5.5,5.0,5.0,90.0,1.0
1700,Macro,2000,32,6,10,297.0,4.0,4.0,4.0,90.0,1.0
1701,Macro,2000,32,6,10,275.0,4.0,4.0,4.0,90.0,1.0
1702,Macro,2000,32,6,10,141.72727966308594,3.7272727489471436,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
1703,Macro,2000,32,6,10,141.5,3.5,5.0,5.0,90.0,1.0
1704,Macro,2000,32,6,100,212.5,308.0,5.0,4.0,90.0,1.25
1705,Macro,2000,32,6,100,354.0,304.0,4.0,4.0,90.0,1.0
1706,Macro,2000,32,6,100,239.5,270.0,5.0,4.0,90.0,1.25
1707,Macro,2000,32,6,100,216.26890563964844,254.77310180664062,7.944725513458252,6.9812493324279785,22.5,1.138009134920152
1708,Macro,2000,32,6,100,216.5,255.0,6.0,5.0,90.0,1.2
1709,Macro,2000,32,6,100,384.0,244.0,6.0,4.0,90.0,1.5
1710,Macro,2000,32,6,100,343.0,237.0,4.0,4.0,90.0,1.0
1711,Macro,2000,32,6,100,319.0,235.0,6.0,4.0,90.0,1.5
1712,Macro,2000,32,6,100,231.0,234.5,5.0,4.0,90.0,1.25
1713,Macro,2000,32,6,100,329.0,233.0,4.0,4.0,90.0,1.0
1714,Macro,2000,32,6,100,275.0,221.0,4.0,4.0,90.0,1.0
1715,Macro,2000,32,6,100,376.0,206.0,4.0,4.0,90.0,1.0
1716,Macro,2000,32,6,100,336.0,203.0,4.0,4.0,90.0,1.0
1717,Macro,2000,32,6,100,294.0,193.5,5.0,4.0,90.0,1.25
1718,Macro,2000,32,6,100,334.87237548828125,147.3643035888672,8.299671173095703,5.715206623077393,69.54325866699219,1.4522084187792126
1719,Macro,2000,32,6,100,335.0,147.5,6.0,5.0,90.0,1.2
1720,Macro,2000,32,6,100,172.5,116.0,7.849597454071045,6.387300968170166,148.28253173828125,1.228938090312002
1721,Macro,2000,32,6,100,172.5,116.0,6.0,5.0,90.0,1.2
1722,Macro,2000,32,6,100,389.53887939453125,92.4104995727539,15.719621658325195,4.774919033050537,82.23909759521484,3.2921231856537787
1723,Macro,2000,32,6,100,389.5,92.5,9.0,5.0,90.0,1.8
1724,Macro,2000,32,6,100,366.4758605957031,92.75814056396484,9.102737426757812,5.949645042419434,100.67732238769531,1.5299631090355212
1725,Macro,2000,32,6,100,367.0,92.5,6.0,5.0,90.0,1.2
1726,Macro,2000,32,6,100,381.0,52.0,6.0,4.0,90.0,1.5
1727,Macro,2000,32,6,100,364.5,44.0,5.0,4.0,90.0,1.25
1728,Macro,2000,32,6,100,209.0,44.0,6.0,4.0,90.0,1.5
1729,Macro,2000,32,6,100,338.0,42.0,4.0,4.0,90.0,1.0
1730,Macro,2000,32,6,120,217.5,308.0,5.0,4.0,90.0,1.25
1731,Macro,2000,32,6,120,245.0,268.0,4.0,4.0,90.0,1.0
1732,Macro,2000,32,6,120,220.0,254.0,4.0,4.0,90.0,1.0
1733,Macro,2000,32,6,120,233.68304443359375,250.40296936035156,20.61399269104004,4.660707473754883,84.2224349975586,4.4229320992832974
1734,Macro,2000,32,6,120,233.5,250.5,11.0,5.0,90.0,2.2
1735,Macro,2000,32,6,120,387.94171142578125,244.00384521484375,10.888409614562988,7.968776702880859,29.1163272857666,1.3663840788293926
1736,Macro,2000,32,6,120,388.0,245.0,8.0,8.0,90.0,1.0
1737,Macro,2000,32,6,120,285.0,239.5,5.0,4.0,90.0,1.25
1738,Macro,2000,32,6,120,333.0,234.0,4.0,4.0,90.0,1.0
1739,Macro,2000,32,6,120,323.7310791015625,234.77310180664062,7.944725513458252,6.9812493324279785,157.5,1.138009134920152
1740,Macro,2000,32,6,120,323.5,235.0,6.0,5.0,90.0,1.2
1741,Macro,2000,32,6,120,276.0,219.5,5.0,4.0,90.0,1.25
1742,Macro,2000,32,6,120,351.0,218.0,4.0,4.0,90.0,1.0
1743,Macro,2000,32,6,120,331.0,216.5,5.0,4.0,90.0,1.25
1744,Macro,2000,32,6,120,397.0,202.0,4.0,4.0,90.0,1.0
1745,Macro,2000,32,6,120,380.0,202.5,5.0,4.0,90.0,1.25
1746,Macro,2000,32,6,120,297.0,194.0,4.0,4.0,90.0,1.0
1747,Macro,2000,32,6,120,207.5,186.0,8.73733139038086,5.214605331420898,161.408203125,1.675549890177417
1748,Macro,2000,32,6,120,207.5,186.0,6.0,5.0,90.0,1.2
1749,Macro,2000,32,6,120,217.0,177.0,4.0,4.0,90.0,1.0
1750,Macro,2000,32,6,120,338.0,148.5,6.0,5.0,90.0,1.2
1751,Macro,2000,32,6,120,346.7272644042969,69.2727279663086,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
1752,Macro,2000,32,6,120,346.5,69.5,5.0,5.0,90.0,1.0
1753,Macro,2000,32,6,120,385.0,52.0,4.0,4.0,90.0,1.0
1754,Macro,2000,32,6,120,368.5,44.0,5.0,4.0,90.0,1.25
1755,Macro,2000,32,6,120,342.0,42.0,8.59278678894043,5.410686016082764,45.0,1.588114106676892
1756,Macro,2000,32,6,120,342.0,42.0,6.0,6.0,90.0,1.0
1757,Macro,2000,32,6,120,209.0,40.0,4.0,4.0,90.0,1.0
1758,Macro,2000,32,6,120,381.0,34.0,4.0,4.0,90.0,1.0
1759,Macro,2000,32,6,15,324.0,409.0,4.0,2.0,90.0,2.0
1760,Macro,2000,32,6,15,300.0,408.0,4.0,4.0,90.0,1.0
1761,Macro,2000,32,6,15,253.54934692382812,408.780517578125,11.351203918457031,7.472971439361572,111.02322387695312,1.5189679246822845
1762,Macro,2000,32,6,15,254.0,407.5,10.0,5.0,90.0,2.0
1763,Macro,2000,32,6,15,281.0,405.0,4.0,4.0,90.0,1.0
1764,Macro,2000,32,6,15,237.5,405.0,5.0,4.0,90.0,1.25
1765,Macro,2000,32,6,15,158.31979370117188,406.27105712890625,10.303714752197266,5.464425086975098,11.648518562316895,1.8855990498903552
1766,Macro,2000,32,6,15,158.5,406.5,7.0,5.0,90.0,1.4
1767,Macro,2000,32,6,15,39.5,404.0,5.0,4.0,90.0,1.25
1768,Macro,2000,32,6,15,79.84996795654297,405.1634521484375,11.544028282165527,9.795777320861816,69.26810455322266,1.1784698553304704
1769,Macro,2000,32,6,15,79.5,404.5,11.0,9.0,90.0,1.2222222222222223
1770,Macro,2000,32,6,15,201.0,401.5,5.0,4.0,90.0,1.25
1771,Macro,2000,32,6,15,24.0,395.0,4.0,4.0,90.0,1.0
1772,Macro,2000,32,6,15,280.0,393.0,4.0,4.0,90.0,1.0
1773,Macro,2000,32,6,15,391.9761047363281,392.7275695800781,13.043011665344238,7.236935615539551,155.9354705810547,1.8022837784182517
1774,Macro,2000,32,6,15,392.0,394.0,8.0,8.0,90.0,1.0
1775,Macro,2000,32,6,15,308.0,391.5,5.0,4.0,90.0,1.25
1776,Macro,2000,32,6,15,44.5,391.0,5.0,4.0,90.0,1.25
1777,Macro,2000,32,6,15,162.5,389.0,5.0,4.0,90.0,1.25
1778,Macro,2000,32,6,15,202.83934020996094,389.1361083984375,16.51804542541504,7.0386528968811035,79.17739868164062,2.3467623233324018
1779,Macro,2000,32,6,15,203.5,389.0,11.0,8.0,90.0,1.375
1780,Macro,2000,32,6,15,82.2727279663086,385.2727355957031,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
1781,Macro,2000,32,6,15,82.5,385.5,5.0,5.0,90.0,1.0
1782,Macro,2000,32,6,15,306.0,384.5,5.0,4.0,90.0,1.25
1783,Macro,2000,32,6,15,149.0,383.0,4.0,4.0,90.0,1.0
1784,Macro,2000,32,6,15,293.0,382.0,4.0,4.0,90.0,1.0
1785,Macro,2000,32,6,15,386.0,377.0,4.0,4.0,90.0,1.0
1786,Macro,2000,32,6,15,221.87237548828125,376.36431884765625,8.299671173095703,5.715206146240234,69.54326629638672,1.45220853994141
1787,Macro,2000,32,6,15,222.0,376.5,6.0,5.0,90.0,1.2
1788,Macro,2000,32,6,15,112.0,376.0,6.0,4.0,90.0,1.5
1789,Macro,2000,32,6,15,272.0169677734375,369.4315185546875,10.742835998535156,7.250454902648926,54.45685577392578,1.4816775144150338
1790,Macro,2000,32,6,15,272.0,369.5,8.0,7.0,90.0,1.1428571428571428
1791,Macro,2000,32,6,15,39.0,367.5,5.0,4.0,90.0,1.25
1792,Macro,2000,32,6,15,174.28953552246094,366.5087585449219,12.50223445892334,5.478835105895996,6.245728492736816,2.2819147167742244
1793,Macro,2000,32,6,15,174.5,367.5,7.0,5.0,90.0,1.4
1794,Macro,2000,32,6,15,184.5,362.0,5.0,4.0,90.0,1.25
1795,Macro,2000,32,6,15,334.0,360.5,5.0,4.0,90.0,1.25
1796,Macro,2000,32,6,15,206.5,359.0,5.0,4.0,90.0,1.25
1797,Macro,2000,32,6,15,50.22945785522461,360.3240966796875,13.14457893371582,12.166666030883789,52.881858825683594,1.0803764071726554
1798,Macro,2000,32,6,15,49.0,360.0,10.0,10.0,90.0,1.0
1799,Macro,2000,32,6,15,247.05294799804688,356.5653991699219,14.298434257507324,6.477180480957031,74.70550537109375,2.207509007900096
1800,Macro,2000,32,6,15,248.0,356.5,8.0,7.0,90.0,1.1428571428571428
1801,Macro,2000,32,6,15,117.0,351.0,4.0,4.0,90.0,1.0
1802,Macro,2000,32,6,15,318.0,350.5,5.0,4.0,90.0,1.25
1803,Macro,2000,32,6,15,271.0,350.0,6.0,4.0,90.0,1.5
1804,Macro,2000,32,6,15,401.17144775390625,348.5497741699219,14.151204109191895,9.128474235534668,72.97671508789062,1.5502266582629005
1805,Macro,2000,32,6,15,401.5,348.0,13.0,8.0,90.0,1.625
1806,Macro,2000,32,6,15,168.0,346.5,5.0,4.0,90.0,1.25
1807,Macro,2000,32,6,15,82.48766326904297,346.1531982421875,9.450262069702148,8.462499618530273,70.25872039794922,1.1167223037752319
1808,Macro,2000,32,6,15,83.5,346.0,8.0,7.0,90.0,1.1428571428571428
1809,Macro,2000,32,6,15,273.5,342.0,5.0,4.0,90.0,1.25
1810,Macro,2000,32,6,15,248.0,342.0,4.0,4.0,90.0,1.0
1811,Macro,2000,32,6,15,124.0,342.0,4.0,4.0,90.0,1.0
1812,Macro,2000,32,6,15,195.0,341.0,4.0,4.0,90.0,1.0
1813,Macro,2000,32,6,15,364.0,340.0,4.0,4.0,90.0,1.0
1814,Macro,2000,32,6,15,8.01824951171875,340.57049560546875,12.19664192199707,6.8044233322143555,5.976443767547607,1.792457836104082
1815,Macro,2000,32,6,15,8.0,341.0,10.0,6.0,90.0,1.6666666666666667
1816,Macro,2000,32,6,15,379.0,336.5,8.73733139038086,5.214605331420898,71.408203125,1.675549890177417
1817,Macro,2000,32,6,15,379.0,336.5,6.0,5.0,90.0,1.2
1818,Macro,2000,32,6,15,405.2276611328125,333.9949035644531,10.020608901977539,6.2388505935668945,8.623807907104492,1.6061626659741064
1819,Macro,2000,32,6,15,405.5,334.5,7.0,5.0,90.0,1.4
1820,Macro,2000,32,6,15,77.0,334.5,7.0,4.0,90.0,1.75
1821,Macro,2000,32,6,15,207.77359008789062,332.73583984375,9.909455299377441,7.731179714202881,99.21747589111328,1.281752030828215
1822,Macro,2000,32,6,15,208.0,332.5,8.0,5.0,90.0,1.6
1823,Macro,2000,32,6,15,293.4773254394531,332.25970458984375,12.742284774780273,9.487309455871582,2.676198720932007,1.3430872929831783
1824,Macro,2000,32,6,15,293.5,330.0,9.0,8.0,90.0,1.125
1825,Macro,2000,32,6,15,168.0,327.0,4.0,4.0,90.0,1.0
1826,Macro,2000,32,6,15,121.0,325.0,4.0,4.0,90.0,1.0
1827,Macro,2000,32,6,15,228.0,322.0,6.0,4.0,90.0,1.5
1828,Macro,2000,32,6,15,364.8286437988281,321.8380432128906,13.148818969726562,7.034365177154541,16.053070068359375,1.869226097676858
1829,Macro,2000,32,6,15,364.5,321.0,8.0,7.0,90.0,1.1428571428571428
1830,Macro,2000,32,6,15,163.0,317.0,4.0,4.0,90.0,1.0
1831,Macro,2000,32,6,15,195.0,315.0,8.59278678894043,5.410686016082764,135.0,1.588114106676892
1832,Macro,2000,32,6,15,195.0,315.0,6.0,6.0,90.0,1.0
1833,Macro,2000,32,6,15,184.27272033691406,313.2727355957031,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
1834,Macro,2000,32,6,15,184.5,313.5,5.0,5.0,90.0,1.0
1835,Macro,2000,32,6,15,394.0,311.0,6.0,4.0,90.0,1.5
1836,Macro,2000,32,6,15,260.3593444824219,312.3636779785156,10.503582954406738,8.174192428588867,127.92625427246094,1.284968887895388
1837,Macro,2000,32,6,15,260.5,313.0,9.0,8.0,90.0,1.125
1838,Macro,2000,32,6,15,326.2727355957031,310.2727355957031,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
1839,Macro,2000,32,6,15,326.5,310.5,5.0,5.0,90.0,1.0
1840,Macro,2000,32,6,15,88.56805419921875,311.3104248046875,9.402351379394531,7.606684684753418,33.17704772949219,1.23606429989668
1841,Macro,2000,32,6,15,88.5,311.0,8.0,7.0,90.0,1.1428571428571428
1842,Macro,2000,32,6,15,123.05107116699219,311.00823974609375,18.161724090576172,9.023202896118164,82.60880279541016,2.0127801956431073
1843,Macro,2000,32,6,15,123.14161682128906,310.6705017089844,17.714662551879883,9.27548885345459,81.25383758544922,1.9098360023668384
1844,Macro,2000,32,6,15,351.8878479003906,305.9722900390625,12.023280143737793,8.260685920715332,19.008800506591797,1.4554820579229382
1845,Macro,2000,32,6,15,352.5,306.0,10.0,7.0,90.0,1.4285714285714286
1846,Macro,2000,32,6,15,368.2727355957031,302.7272644042969,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
1847,Macro,2000,32,6,15,368.5,302.5,5.0,5.0,90.0,1.0
1848,Macro,2000,32,6,15,302.2714538574219,300.921630859375,15.988792419433594,8.369906425476074,129.63568115234375,1.9102713467342214
1849,Macro,2000,32,6,15,302.5,301.0,13.0,10.0,90.0,1.3
1850,Macro,2000,32,6,15,211.42091369628906,299.5382385253906,10.581893920898438,5.10950231552124,167.19395446777344,2.0710224337806054
1851,Macro,2000,32,6,15,211.5,299.5,7.0,5.0,90.0,1.4
1852,Macro,2000,32,6,15,190.54409790039062,298.8351135253906,9.484259605407715,6.167774677276611,119.2127914428711,1.5377117520764396
1853,Macro,2000,32,6,15,190.5,299.0,7.0,6.0,90.0,1.1666666666666667
1854,Macro,2000,32,6,15,369.0,295.0,4.0,4.0,90.0,1.0
1855,Macro,2000,32,6,15,105.2727279663086,295.2727355957031,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
1856,Macro,2000,32,6,15,105.5,295.5,5.0,5.0,90.0,1.0
1857,Macro,2000,32,6,15,331.0,293.0,4.0,4.0,90.0,1.0
1858,Macro,2000,32,6,15,264.1829528808594,294.4832458496094,13.788171768188477,8.210914611816406,36.02313232421875,1.6792491969586172
1859,Macro,2000,32,6,15,265.0,294.5,11.0,8.0,90.0,1.375
1860,Macro,2000,32,6,15,387.56756591796875,291.74688720703125,10.515063285827637,7.848107814788818,76.400146484375,1.339821461934208
1861,Macro,2000,32,6,15,387.0,291.5,7.0,6.0,90.0,1.1666666666666667
1862,Macro,2000,32,6,15,323.0,286.0,6.0,4.0,90.0,1.5
1863,Macro,2000,32,6,15,132.0,285.0,4.0,4.0,90.0,1.0
1864,Macro,2000,32,6,15,398.5,285.0,12.683703422546387,5.903713703155518,84.36003112792969,2.1484279320264097
1865,Macro,2000,32,6,15,398.5,285.0,9.0,6.0,90.0,1.5
1866,Macro,2000,32,6,15,174.50344848632812,282.83636474609375,9.350253105163574,6.966238498687744,141.01075744628906,1.3422240864887005
1867,Macro,2000,32,6,15,174.5,283.0,7.0,6.0,90.0,1.1666666666666667
1868,Macro,2000,32,6,15,41.12762451171875,281.36431884765625,8.299671173095703,5.715206146240234,110.45673370361328,1.45220853994141
1869,Macro,2000,32,6,15,41.0,281.5,6.0,5.0,90.0,1.2
